from,to_type,to_name,gene_name
2248,UniProtKB reviewed (Swiss-Prot),P11487,FGF3|||INT2
23288,UniProtKB reviewed (Swiss-Prot),Q6IPM2,IQCE|||KIAA1023
80198,UniProtKB reviewed (Swiss-Prot),Q96NY9,MUS81
10135,UniProtKB reviewed (Swiss-Prot),P43490,NAMPT|||PBEF|||PBEF1
64135,UniProtKB reviewed (Swiss-Prot),Q9BYX4,IFIH1|||MDA5|||RH116
6136,UniProtKB reviewed (Swiss-Prot),P30050,RPL12
8490,UniProtKB reviewed (Swiss-Prot),O15539,RGS5
8566,UniProtKB reviewed (Swiss-Prot),O00764,PDXK|||C21orf124|||C21orf97|||PKH|||PNK
8336,UniProtKB reviewed (Swiss-Prot),P0C0S8,H2AC11|||H2AC13|||H2AC15|||H2AC16|||H2AC17|||H2AFP|||HIST1H2AG|||H2AFC|||HIST1H2AI|||H2AFD|||HIST1H2AK|||H2AFI|||HIST1H2AL|||H2AFN|||HIST1H2AM
10342,UniProtKB reviewed (Swiss-Prot),Q92734,TFG
1958,UniProtKB reviewed (Swiss-Prot),P18146,EGR1|||KROX24|||ZNF225
4047,UniProtKB reviewed (Swiss-Prot),P48449,LSS|||OSC
27297,UniProtKB reviewed (Swiss-Prot),O75575,CRCP
83696,UniProtKB reviewed (Swiss-Prot),Q96Q05,TRAPPC9|||KIAA1882|||NIBP
55070,UniProtKB reviewed (Swiss-Prot),Q7L5Y6,DET1
5657,UniProtKB reviewed (Swiss-Prot),P24158,PRTN3|||MBN
150684,UniProtKB reviewed (Swiss-Prot),Q8N668,COMMD1|||C2orf5|||MURR1
122809,UniProtKB reviewed (Swiss-Prot),Q8WXH5,SOCS4|||SOCS7
4711,UniProtKB reviewed (Swiss-Prot),O43674,NDUFB5
1725,UniProtKB reviewed (Swiss-Prot),P49366,DHPS|||DS
9353,UniProtKB reviewed (Swiss-Prot),O94813,SLIT2|||SLIL3
57510,UniProtKB reviewed (Swiss-Prot),Q9HAV4,XPO5|||KIAA1291|||RANBP21
1051,UniProtKB reviewed (Swiss-Prot),P17676,CEBPB|||TCF5
8643,UniProtKB reviewed (Swiss-Prot),Q9Y6C5,PTCH2
993,UniProtKB reviewed (Swiss-Prot),P30304,CDC25A
6624,UniProtKB reviewed (Swiss-Prot),Q16658,FSCN1|||FAN1|||HSN|||SNL
283989,UniProtKB reviewed (Swiss-Prot),Q7Z6J9,TSEN54|||SEN54
51122,UniProtKB reviewed (Swiss-Prot),Q86X83,COMMD2
55182,UniProtKB reviewed (Swiss-Prot),Q5VTB9,RNF220|||C1orf164
5887,UniProtKB reviewed (Swiss-Prot),P54727,RAD23B
7711,UniProtKB reviewed (Swiss-Prot),Q12901,ZNF155
9589,UniProtKB reviewed (Swiss-Prot),Q15007,WTAP|||KIAA0105
4190,UniProtKB reviewed (Swiss-Prot),P40925,MDH1|||MDHA
57721,UniProtKB reviewed (Swiss-Prot),Q9HCE5,METTL14|||KIAA1627
26521,UniProtKB reviewed (Swiss-Prot),Q9Y5J9,TIMM8B|||DDP2|||DDPL|||TIM8B
5286,UniProtKB reviewed (Swiss-Prot),O00443,PIK3C2A
51451,UniProtKB reviewed (Swiss-Prot),Q9UIC8,LCMT1|||LCMT
7581,UniProtKB reviewed (Swiss-Prot),Q06730,ZNF33A|||KIAA0065|||KOX31|||ZNF11|||ZNF11A|||ZNF33
166012,UniProtKB reviewed (Swiss-Prot),Q8NET6,CHST13
3945,UniProtKB reviewed (Swiss-Prot),P07195,LDHB
163087,UniProtKB reviewed (Swiss-Prot),Q8NA42,ZNF383
10460,UniProtKB reviewed (Swiss-Prot),Q9Y6A5,TACC3|||ERIC1
7433,UniProtKB reviewed (Swiss-Prot),P32241,VIPR1
814,UniProtKB reviewed (Swiss-Prot),Q16566,CAMK4|||CAMK|||CAMK-GR|||CAMKIV
667,UniProtKB reviewed (Swiss-Prot),Q03001,DST|||BP230|||BP240|||BPAG1|||DMH|||DT|||KIAA0728
64983,UniProtKB reviewed (Swiss-Prot),Q9BYC8,MRPL32
22809,UniProtKB reviewed (Swiss-Prot),Q9Y2D1,ATF5|||ATFX
51205,UniProtKB reviewed (Swiss-Prot),Q9NPH0,ACP6|||ACPL1|||LPAP
5062,UniProtKB reviewed (Swiss-Prot),Q13177,PAK2
57060,UniProtKB reviewed (Swiss-Prot),P57723,PCBP4
23112,UniProtKB reviewed (Swiss-Prot),Q9UPQ9,TNRC6B|||KIAA1093
51649,UniProtKB reviewed (Swiss-Prot),Q9Y3D9,MRPS23
5999,UniProtKB reviewed (Swiss-Prot),P49798,RGS4
51684,UniProtKB reviewed (Swiss-Prot),Q9UMX1,SUFU
5609,UniProtKB reviewed (Swiss-Prot),O14733,MAP2K7|||JNKK2|||MEK7|||MKK7|||PRKMK7|||SKK4
22921,UniProtKB reviewed (Swiss-Prot),Q9Y3D2,MSRB2|||CBS-1|||MSRB
5232,UniProtKB reviewed (Swiss-Prot),P07205,PGK2|||PGKB
10125,UniProtKB reviewed (Swiss-Prot),O95267,RASGRP1|||RASGRP
55193,UniProtKB reviewed (Swiss-Prot),Q86U86,PBRM1|||BAF180|||PB1
353132,UniProtKB reviewed (Swiss-Prot),Q5T7P3,LCE1B|||LEP2|||SPRL2A
7321,UniProtKB reviewed (Swiss-Prot),P51668,UBE2D1|||SFT|||UBC5A|||UBCH5|||UBCH5A
55284,UniProtKB reviewed (Swiss-Prot),Q96B02,UBE2W|||UBC16
2810,UniProtKB reviewed (Swiss-Prot),P31947,SFN|||HME1
3008,UniProtKB reviewed (Swiss-Prot),P10412,H1-4|||H1F4|||HIST1H1E
779,UniProtKB reviewed (Swiss-Prot),Q13698,CACNA1S|||CACH1|||CACN1|||CACNL1A3
81856,UniProtKB reviewed (Swiss-Prot),Q8N823,ZNF611
7084,UniProtKB reviewed (Swiss-Prot),O00142,TK2
8557,UniProtKB reviewed (Swiss-Prot),O15273,TCAP
3587,UniProtKB reviewed (Swiss-Prot),Q13651,IL10RA|||IL10R
9464,UniProtKB reviewed (Swiss-Prot),P61296,HAND2|||BHLHA26|||DHAND
2935,UniProtKB reviewed (Swiss-Prot),P15170,GSPT1|||ERF3A
51802,UniProtKB reviewed (Swiss-Prot),Q9NY37,ASIC5|||ACCN5|||HINAC
374986,UniProtKB reviewed (Swiss-Prot),Q8NAN2,MIGA1|||FAM73A
55846,UniProtKB reviewed (Swiss-Prot),Q969R8,ITFG2
65263,UniProtKB reviewed (Swiss-Prot),Q53H96,PYCR3|||PYCRL
10767,UniProtKB reviewed (Swiss-Prot),Q9Y450,HBS1L|||HBS1|||KIAA1038
55275,UniProtKB reviewed (Swiss-Prot),Q5VIR6,VPS53
526,UniProtKB reviewed (Swiss-Prot),P21281,ATP6V1B2|||ATP6B2|||VPP3
1124,UniProtKB reviewed (Swiss-Prot),P52757,CHN2|||ARHGAP3|||BCH
3047,UniProtKB reviewed (Swiss-Prot),P69891,HBG1
1811,UniProtKB reviewed (Swiss-Prot),P40879,SLC26A3|||DRA
79748,UniProtKB reviewed (Swiss-Prot),Q9HAT1,LMAN1L|||ERGL
5407,UniProtKB reviewed (Swiss-Prot),P54315,PNLIPRP1|||PLRP1
2261,UniProtKB reviewed (Swiss-Prot),P22607,FGFR3|||JTK4
58510,UniProtKB reviewed (Swiss-Prot),Q9UF12,PRODH2|||HSPOX1|||HYPDH
5730,UniProtKB reviewed (Swiss-Prot),P41222,PTGDS|||PDS
2657,UniProtKB reviewed (Swiss-Prot),P27539,GDF1
27044,UniProtKB reviewed (Swiss-Prot),Q7KZF4,SND1|||TDRD11
286053,UniProtKB reviewed (Swiss-Prot),Q96MF7,NSMCE2|||C8orf36|||MMS21
4325,UniProtKB reviewed (Swiss-Prot),P51512,MMP16|||C8orf57|||MMPX2
8085,UniProtKB reviewed (Swiss-Prot),O14686,KMT2D|||ALR|||MLL2|||MLL4
9966,UniProtKB reviewed (Swiss-Prot),O95150,TNFSF15|||TL1|||VEGI
11074,UniProtKB reviewed (Swiss-Prot),Q9BZY9,TRIM31|||C6orf13|||RNF
2066,UniProtKB reviewed (Swiss-Prot),Q15303,ERBB4|||HER4
5446,UniProtKB reviewed (Swiss-Prot),Q15166,PON3
3680,UniProtKB reviewed (Swiss-Prot),Q13797,ITGA9
8726,UniProtKB reviewed (Swiss-Prot),O75530,EED
2335,UniProtKB reviewed (Swiss-Prot),P02751,FN1|||FN
10381,UniProtKB reviewed (Swiss-Prot),Q13509,TUBB3|||TUBB4
2178,UniProtKB reviewed (Swiss-Prot),Q9HB96,FANCE|||FACE
10713,UniProtKB reviewed (Swiss-Prot),Q53GS9,USP39
113130,UniProtKB reviewed (Swiss-Prot),Q96FF9,CDCA5
1537,UniProtKB reviewed (Swiss-Prot),P08574,CYC1
6711,UniProtKB reviewed (Swiss-Prot),Q01082,SPTBN1|||SPTB2
3201,UniProtKB reviewed (Swiss-Prot),Q00056,HOXA4|||HOX1D
3354,UniProtKB reviewed (Swiss-Prot),P28566,HTR1E
2817,UniProtKB reviewed (Swiss-Prot),P35052,GPC1
23583,UniProtKB reviewed (Swiss-Prot),Q53HV7,SMUG1
316,UniProtKB reviewed (Swiss-Prot),Q06278,AOX1|||AO
974,UniProtKB reviewed (Swiss-Prot),P40259,CD79B|||B29|||IGB
4200,UniProtKB reviewed (Swiss-Prot),P23368,ME2
26248,UniProtKB reviewed (Swiss-Prot),Q8NGT1,OR2K2|||OR2AR1P
9554,UniProtKB reviewed (Swiss-Prot),O75396,SEC22B|||SEC22L1
51005,UniProtKB reviewed (Swiss-Prot),Q9Y303,AMDHD2
1284,UniProtKB reviewed (Swiss-Prot),P08572,COL4A2
10193,UniProtKB reviewed (Swiss-Prot),Q9H4P4,RNF41|||FLRF|||NRDP1
5587,UniProtKB reviewed (Swiss-Prot),Q15139,PRKD1|||PKD|||PKD1|||PRKCM
9736,UniProtKB reviewed (Swiss-Prot),Q70CQ2,USP34|||KIAA0570|||KIAA0729
340385,UniProtKB reviewed (Swiss-Prot),Q6ZMY9,ZNF517
1163,UniProtKB reviewed (Swiss-Prot),P61024,CKS1B|||CKS1
5325,UniProtKB reviewed (Swiss-Prot),Q9UM63,PLAGL1|||LOT1|||ZAC
7155,UniProtKB reviewed (Swiss-Prot),Q02880,TOP2B
56655,UniProtKB reviewed (Swiss-Prot),Q9NR33,POLE4
55313,UniProtKB reviewed (Swiss-Prot),Q9BRF8,CPPED1|||CSTP1
402,UniProtKB reviewed (Swiss-Prot),P36404,ARL2
623,UniProtKB reviewed (Swiss-Prot),P46663,BDKRB1|||BRADYB1
4987,UniProtKB reviewed (Swiss-Prot),P41146,OPRL1|||OOR|||ORL1
10946,UniProtKB reviewed (Swiss-Prot),Q12874,SF3A3|||SAP61
51611,UniProtKB reviewed (Swiss-Prot),Q9H2P9,DPH5
7014,UniProtKB reviewed (Swiss-Prot),Q15554,TERF2|||TRBF2|||TRF2
10825,UniProtKB reviewed (Swiss-Prot),Q9UQ49,NEU3
440145,UniProtKB reviewed (Swiss-Prot),Q08AG7,MZT1|||C13orf37|||MOZART1
51646,UniProtKB reviewed (Swiss-Prot),P62699,YPEL5
63940,UniProtKB reviewed (Swiss-Prot),Q9Y4H4,GPSM3|||AGS4|||C6orf9|||G18
5699,UniProtKB reviewed (Swiss-Prot),P40306,PSMB10|||LMP10|||MECL1
5501,UniProtKB reviewed (Swiss-Prot),P36873,PPP1CC
64682,UniProtKB reviewed (Swiss-Prot),Q9H1A4,ANAPC1|||TSG24
5890,UniProtKB reviewed (Swiss-Prot),O15315,RAD51B|||RAD51L1|||REC2
5008,UniProtKB reviewed (Swiss-Prot),P13725,OSM
2779,UniProtKB reviewed (Swiss-Prot),P11488,GNAT1|||GNATR
8487,UniProtKB reviewed (Swiss-Prot),O14893,GEMIN2|||SIP1
10228,UniProtKB reviewed (Swiss-Prot),O43752,STX6
57099,UniProtKB reviewed (Swiss-Prot),Q9NQS1,AVEN
10943,UniProtKB reviewed (Swiss-Prot),Q8N5Y2,MSL3|||MSL3L1
55253,UniProtKB reviewed (Swiss-Prot),Q9NV66,TYW1|||RSAFD1
353299,UniProtKB reviewed (Swiss-Prot),A5PLK6,RGSL1|||RGSL|||RGSL2
340273,UniProtKB reviewed (Swiss-Prot),Q2M3G0,ABCB5
7468,UniProtKB reviewed (Swiss-Prot),O96028,NSD2|||KIAA1090|||MMSET|||TRX5|||WHSC1
5143,UniProtKB reviewed (Swiss-Prot),Q08493,PDE4C|||DPDE1
6340,UniProtKB reviewed (Swiss-Prot),P51170,SCNN1G
79720,UniProtKB reviewed (Swiss-Prot),Q9H9H4,VPS37B
2549,UniProtKB reviewed (Swiss-Prot),Q13480,GAB1
760,UniProtKB reviewed (Swiss-Prot),P00918,CA2
9861,UniProtKB reviewed (Swiss-Prot),Q15008,PSMD6|||KIAA0107|||PFAAP4
10643,UniProtKB reviewed (Swiss-Prot),O00425,IGF2BP3|||IMP3|||KOC1|||VICKZ3
6228,UniProtKB reviewed (Swiss-Prot),P62266,RPS23
2638,UniProtKB reviewed (Swiss-Prot),P02774,GC
65267,UniProtKB reviewed (Swiss-Prot),Q9BYP7,WNK3|||KIAA1566|||PRKWNK3
113878,UniProtKB reviewed (Swiss-Prot),Q86UW9,DTX2|||KIAA1528|||RNF58
25924,UniProtKB reviewed (Swiss-Prot),Q8NFW9,MYRIP|||SLAC2C
51196,UniProtKB reviewed (Swiss-Prot),Q9P212,PLCE1|||KIAA1516|||PLCE|||PPLC
9415,UniProtKB reviewed (Swiss-Prot),O95864,FADS2
64116,UniProtKB reviewed (Swiss-Prot),Q9C0K1,SLC39A8|||BIGM103|||ZIP8
29121,UniProtKB reviewed (Swiss-Prot),Q9UHP7,CLEC2D|||CLAX|||LLT1|||OCIL
55578,UniProtKB reviewed (Swiss-Prot),Q8NEM7,SUPT20H|||C13orf19|||FAM48A
1642,UniProtKB reviewed (Swiss-Prot),Q16531,DDB1|||XAP1
597,UniProtKB reviewed (Swiss-Prot),Q16548,BCL2A1|||BCL2L5|||BFL1|||GRS|||HBPA1
26119,UniProtKB reviewed (Swiss-Prot),Q5SW96,LDLRAP1|||ARH
23218,UniProtKB reviewed (Swiss-Prot),Q6ZNJ1,NBEAL2|||KIAA0540
1655,UniProtKB reviewed (Swiss-Prot),P17844,DDX5|||G17P1|||HELR|||HLR1
8819,UniProtKB reviewed (Swiss-Prot),O75446,SAP30
7398,UniProtKB reviewed (Swiss-Prot),O94782,USP1
7539,UniProtKB reviewed (Swiss-Prot),Q9Y6Q3,ZFP37
26017,UniProtKB reviewed (Swiss-Prot),Q9Y421,FAM32A|||OTAG12
1137,UniProtKB reviewed (Swiss-Prot),P43681,CHRNA4|||NACRA4
129880,UniProtKB reviewed (Swiss-Prot),Q8N3I7,BBS5
3568,UniProtKB reviewed (Swiss-Prot),Q01344,IL5RA|||IL5R
3661,UniProtKB reviewed (Swiss-Prot),Q14653,IRF3
6672,UniProtKB reviewed (Swiss-Prot),P23497,SP100
10052,UniProtKB reviewed (Swiss-Prot),P36383,GJC1|||GJA7
10288,UniProtKB reviewed (Swiss-Prot),Q8N423,LILRB2|||ILT4|||LIR2|||MIR10
7516,UniProtKB reviewed (Swiss-Prot),O43543,XRCC2
27166,UniProtKB reviewed (Swiss-Prot),Q9Y255,PRELID1|||PRELI
50848,UniProtKB reviewed (Swiss-Prot),Q9Y624,F11R|||JAM1|||JCAM
25994,UniProtKB reviewed (Swiss-Prot),Q9Y241,HIGD1A|||HIG1
7132,UniProtKB reviewed (Swiss-Prot),P19438,TNFRSF1A|||TNFAR|||TNFR1
64963,UniProtKB reviewed (Swiss-Prot),P82912,MRPS11|||RPMS11
9049,UniProtKB reviewed (Swiss-Prot),O00170,AIP|||XAP2
93183,UniProtKB reviewed (Swiss-Prot),Q9H3S5,PIGM
23097,UniProtKB reviewed (Swiss-Prot),Q9BWU1,CDK19|||CDC2L6|||CDK11|||KIAA1028
84527,UniProtKB reviewed (Swiss-Prot),Q9BR84,ZNF559
1460,UniProtKB reviewed (Swiss-Prot),P67870,CSNK2B|||CK2N|||G5A
4172,UniProtKB reviewed (Swiss-Prot),P25205,MCM3
163,UniProtKB reviewed (Swiss-Prot),P63010,AP2B1|||ADTB2|||CLAPB1
221955,UniProtKB reviewed (Swiss-Prot),Q8NCG7,DAGLB
2852,UniProtKB reviewed (Swiss-Prot),Q99527,GPER1|||CEPR|||CMKRL2|||DRY12|||GPER|||GPR30
2006,UniProtKB reviewed (Swiss-Prot),P15502,ELN
3782,UniProtKB reviewed (Swiss-Prot),Q9UGI6,KCNN3|||K3
6586,UniProtKB reviewed (Swiss-Prot),O75094,SLIT3|||KIAA0814|||MEGF5|||SLIL2
132660,UniProtKB reviewed (Swiss-Prot),Q6MZP7,LIN54|||CXCDC1|||KIAA2037
24148,UniProtKB reviewed (Swiss-Prot),O94906,PRPF6|||C20orf14
8717,UniProtKB reviewed (Swiss-Prot),Q15628,TRADD
64960,UniProtKB reviewed (Swiss-Prot),P82914,MRPS15|||RPMS15
8605,UniProtKB reviewed (Swiss-Prot),Q9UP65,PLA2G4C
955,UniProtKB reviewed (Swiss-Prot),O75354,ENTPD6|||CD39L2|||IL6ST2
2057,UniProtKB reviewed (Swiss-Prot),P19235,EPOR
55167,UniProtKB reviewed (Swiss-Prot),Q9HCI7,MSL2|||KIAA1585|||MSL2L1|||RNF184
113220,UniProtKB reviewed (Swiss-Prot),Q96FN5,KIF12
5153,UniProtKB reviewed (Swiss-Prot),Q01064,PDE1B|||PDES1B
83700,UniProtKB reviewed (Swiss-Prot),Q9BX67,JAM3
51455,UniProtKB reviewed (Swiss-Prot),Q9UBZ9,REV1|||REV1L
8111,UniProtKB reviewed (Swiss-Prot),Q15743,GPR68|||OGR1
7072,UniProtKB reviewed (Swiss-Prot),P31483,TIA1
1825,UniProtKB reviewed (Swiss-Prot),Q14574,DSC3|||CDHF3|||DSC4
4929,UniProtKB reviewed (Swiss-Prot),P43354,NR4A2|||NOT|||NURR1|||TINUR
5875,UniProtKB reviewed (Swiss-Prot),Q92696,RABGGTA
3642,UniProtKB reviewed (Swiss-Prot),Q01101,INSM1|||IA1
211,UniProtKB reviewed (Swiss-Prot),P13196,ALAS1|||ALAS3|||ALASH
388566,UniProtKB reviewed (Swiss-Prot),Q6ECI4,ZNF470|||CZF1
55422,UniProtKB reviewed (Swiss-Prot),Q9NQX6,ZNF331|||RITA|||ZNF361|||ZNF463
9580,UniProtKB reviewed (Swiss-Prot),Q9UN79,SOX13
56943,UniProtKB reviewed (Swiss-Prot),Q9NPA8,ENY2
442186,UniProtKB reviewed (Swiss-Prot),O76001,OR2J3
997,UniProtKB reviewed (Swiss-Prot),P49427,CDC34|||UBCH3|||UBE2R1
57530,UniProtKB reviewed (Swiss-Prot),Q9P2M7,CGN|||KIAA1319
11328,UniProtKB reviewed (Swiss-Prot),O95302,FKBP9|||FKBP60|||FKBP63
22934,UniProtKB reviewed (Swiss-Prot),P49247,RPIA|||RPI
2354,UniProtKB reviewed (Swiss-Prot),P53539,FOSB|||G0S3
5734,UniProtKB reviewed (Swiss-Prot),P35408,PTGER4|||PTGER2
8647,UniProtKB reviewed (Swiss-Prot),O95342,ABCB11|||BSEP
6871,UniProtKB reviewed (Swiss-Prot),O75478,TADA2A|||TADA2L
90864,UniProtKB reviewed (Swiss-Prot),Q6PJ21,SPSB3|||C16orf31|||SSB3
3728,UniProtKB reviewed (Swiss-Prot),P14923,JUP|||CTNNG|||DP3
3012,UniProtKB reviewed (Swiss-Prot),P04908,H2AC4|||H2AC8|||H2AFM|||HIST1H2AB|||H2AFA|||HIST1H2AE
11001,UniProtKB reviewed (Swiss-Prot),O14975,SLC27A2|||ACSVL1|||FACVL1|||FATP2|||VLACS
1269,UniProtKB reviewed (Swiss-Prot),P34972,CNR2|||CB2A|||CB2B
56259,UniProtKB reviewed (Swiss-Prot),Q8WYA6,CTNNBL1|||C20orf33
10362,UniProtKB reviewed (Swiss-Prot),Q9P0W2,HMG20B|||BRAF35|||HMGX2|||HMGXB2|||SMARCE1R
26330,UniProtKB reviewed (Swiss-Prot),O14556,GAPDHS|||GAPD2|||GAPDH2|||GAPDS
26100,UniProtKB reviewed (Swiss-Prot),Q9Y4P8,WIPI2
5236,UniProtKB reviewed (Swiss-Prot),P36871,PGM1
4638,UniProtKB reviewed (Swiss-Prot),Q15746,MYLK|||MLCK|||MLCK1|||MYLK1
10560,UniProtKB reviewed (Swiss-Prot),O60779,SLC19A2|||THT1|||TRMA
51008,UniProtKB reviewed (Swiss-Prot),Q8N9N2,ASCC1
4360,UniProtKB reviewed (Swiss-Prot),P22897,MRC1|||CLEC13D|||CLEC13DL|||MRC1L1
10014,UniProtKB reviewed (Swiss-Prot),Q9UQL6,HDAC5|||KIAA0600
140691,UniProtKB reviewed (Swiss-Prot),Q86WT6,TRIM69|||RNF36
10678,UniProtKB reviewed (Swiss-Prot),Q9NY97,B3GNT2|||B3GALT7|||B3GNT1
25979,UniProtKB reviewed (Swiss-Prot),Q6IAN0,DHRS7B|||SDR32C1
6507,UniProtKB reviewed (Swiss-Prot),P43003,SLC1A3|||EAAT1|||GLAST|||GLAST1
1381,UniProtKB reviewed (Swiss-Prot),P29762,CRABP1|||RBP5
153642,UniProtKB reviewed (Swiss-Prot),Q6UWY0,ARSK|||TSULF
29984,UniProtKB reviewed (Swiss-Prot),O00212,RHOD|||ARHD
2140,UniProtKB reviewed (Swiss-Prot),Q99504,EYA3
145258,UniProtKB reviewed (Swiss-Prot),P56915,GSC
5782,UniProtKB reviewed (Swiss-Prot),Q05209,PTPN12
10755,UniProtKB reviewed (Swiss-Prot),O14908,GIPC1|||C19orf3|||GIPC|||RGS19IP1
1978,UniProtKB reviewed (Swiss-Prot),Q13541,EIF4EBP1
79094,UniProtKB reviewed (Swiss-Prot),Q9BUX1,CHAC1|||BOTCH
4683,UniProtKB reviewed (Swiss-Prot),O60934,NBN|||NBS|||NBS1|||P95
51567,UniProtKB reviewed (Swiss-Prot),O95551,TDP2|||EAP2|||TTRAP
26525,UniProtKB reviewed (Swiss-Prot),Q9UBH0,IL36RN|||FIL1D|||IL1F5|||IL1HY1|||IL1L1|||IL1RP3
6628,UniProtKB reviewed (Swiss-Prot),P14678,SNRPB|||COD|||SNRPB1
5987,UniProtKB reviewed (Swiss-Prot),P14373,TRIM27|||RFP|||RNF76
137797,UniProtKB reviewed (Swiss-Prot),Q6UXB3,LYPD2|||LYPDC2
8535,UniProtKB reviewed (Swiss-Prot),O00257,CBX4
90411,UniProtKB reviewed (Swiss-Prot),Q8NI22,MCFD2|||SDNSF
54512,UniProtKB reviewed (Swiss-Prot),Q9NPD3,EXOSC4|||RRP41|||SKI6
64096,UniProtKB reviewed (Swiss-Prot),Q9GZZ7,GFRA4
2814,UniProtKB reviewed (Swiss-Prot),P40197,GP5
5034,UniProtKB reviewed (Swiss-Prot),P07237,P4HB|||ERBA2L|||PDI|||PDIA1|||PO4DB
8678,UniProtKB reviewed (Swiss-Prot),Q14457,BECN1|||GT197
3489,UniProtKB reviewed (Swiss-Prot),P24592,IGFBP6|||IBP6
79577,UniProtKB reviewed (Swiss-Prot),Q6P1J9,CDC73|||C1orf28|||HRPT2
150726,UniProtKB reviewed (Swiss-Prot),Q8TF61,FBXO41|||FBX41|||KIAA1940
7699,UniProtKB reviewed (Swiss-Prot),P52738,ZNF140
57192,UniProtKB reviewed (Swiss-Prot),Q9GZU1,MCOLN1|||ML4|||TRPML1
3284,UniProtKB reviewed (Swiss-Prot),P26439,HSD3B2|||HSDB3B
23593,UniProtKB reviewed (Swiss-Prot),Q9Y5Z4,HEBP2|||C6orf34|||SOUL
253639,UniProtKB reviewed (Swiss-Prot),Q6ZNG0,ZNF620
1815,UniProtKB reviewed (Swiss-Prot),P21917,DRD4
3670,UniProtKB reviewed (Swiss-Prot),P61371,ISL1
358,UniProtKB reviewed (Swiss-Prot),P29972,AQP1|||CHIP28
112869,UniProtKB reviewed (Swiss-Prot),Q96ES7,SGF29|||CCDC101
55713,UniProtKB reviewed (Swiss-Prot),Q9HCZ1,ZNF334
4843,UniProtKB reviewed (Swiss-Prot),P35228,NOS2|||NOS2A
57728,UniProtKB reviewed (Swiss-Prot),Q8NEZ3,WDR19|||IFT144|||KIAA1638
55339,UniProtKB reviewed (Swiss-Prot),Q9C0J8,WDR33|||WDC146
139322,UniProtKB reviewed (Swiss-Prot),Q6UXV4,APOOL|||CXorf33|||FAM121A|||MIC27
8893,UniProtKB reviewed (Swiss-Prot),Q13144,EIF2B5|||EIF2BE
23369,UniProtKB reviewed (Swiss-Prot),Q8TB72,PUM2|||KIAA0235|||PUMH2
121512,UniProtKB reviewed (Swiss-Prot),Q96M96,FGD4|||FRABP|||ZFYVE6
29895,UniProtKB reviewed (Swiss-Prot),Q96A32,MYL11|||HSRLC|||MYLPF
476,UniProtKB reviewed (Swiss-Prot),P05023,ATP1A1
123263,UniProtKB reviewed (Swiss-Prot),Q96DP5,MTFMT|||FMT|||FMT1
8784,UniProtKB reviewed (Swiss-Prot),Q9Y5U5,TNFRSF18|||AITR|||GITR
3667,UniProtKB reviewed (Swiss-Prot),P35568,IRS1
83930,UniProtKB reviewed (Swiss-Prot),O95772,STARD3NL|||MENTHO
1499,UniProtKB reviewed (Swiss-Prot),P35222,CTNNB1|||CTNNB
22919,UniProtKB reviewed (Swiss-Prot),Q15691,MAPRE1
9775,UniProtKB reviewed (Swiss-Prot),P38919,EIF4A3|||DDX48|||KIAA0111
5082,UniProtKB reviewed (Swiss-Prot),Q13371,PDCL|||PHLOP1|||PhLP1
22925,UniProtKB reviewed (Swiss-Prot),Q13018,PLA2R1|||CLEC13C
3198,UniProtKB reviewed (Swiss-Prot),P49639,HOXA1|||HOX1F
3093,UniProtKB reviewed (Swiss-Prot),P61086,UBE2K|||HIP2|||LIG
10908,UniProtKB reviewed (Swiss-Prot),Q8IY17,PNPLA6|||NTE
28231,UniProtKB reviewed (Swiss-Prot),Q96BD0,SLCO4A1|||OATP1|||OATP4A1|||OATPE|||SLC21A12
58498,UniProtKB reviewed (Swiss-Prot),Q01449,MYL7|||MYL2A|||MYLC2A
2584,UniProtKB reviewed (Swiss-Prot),P51570,GALK1|||GALK
1802,UniProtKB reviewed (Swiss-Prot),Q9BQC3,DPH2|||DPH2L2
63925,UniProtKB reviewed (Swiss-Prot),Q9H4Z2,ZNF335
5201,UniProtKB reviewed (Swiss-Prot),O60925,PFDN1|||PFD1
3396,UniProtKB reviewed (Swiss-Prot),Q14197,MRPL58|||DS1|||ICT1
3958,UniProtKB reviewed (Swiss-Prot),P17931,LGALS3|||MAC2
5431,UniProtKB reviewed (Swiss-Prot),P30876,POLR2B
9277,UniProtKB reviewed (Swiss-Prot),O15213,WDR46|||BING4|||C6orf11
10557,UniProtKB reviewed (Swiss-Prot),P78345,RPP38
55703,UniProtKB reviewed (Swiss-Prot),Q9NW08,POLR3B
85403,UniProtKB reviewed (Swiss-Prot),Q96JC9,EAF1
9091,UniProtKB reviewed (Swiss-Prot),Q9BRB3,PIGQ|||GPI1
2926,UniProtKB reviewed (Swiss-Prot),Q12849,GRSF1
157769,UniProtKB reviewed (Swiss-Prot),Q658Y4,FAM91A1
26873,UniProtKB reviewed (Swiss-Prot),O14841,OPLAH
22974,UniProtKB reviewed (Swiss-Prot),Q9ULW0,TPX2|||C20orf1|||C20orf2|||DIL2|||HCA519
79152,UniProtKB reviewed (Swiss-Prot),Q7L5A8,FA2H|||FAAH|||FAXDC1
3563,UniProtKB reviewed (Swiss-Prot),P26951,IL3RA|||IL3R
6607,UniProtKB reviewed (Swiss-Prot),Q16637,SMN1|||SMN2|||SMN|||SMNT|||SMNC
10257,UniProtKB reviewed (Swiss-Prot),O15439,ABCC4|||MOATB|||MRP4
