17809,SDC1,6382
17834,AARS2,57505
17836,DBN1,1627
17843,PPP2R2A,5520
17844,SLC41A2,84102
17857,ATP6V0D2,245972
17875,PTH,5741
17886,PDS5A,23244
17889,HUS1,3364
17890,HLA-G,3135
17898,RPS4X,6191
17901,SREBF2,6721
17913,CHRNA2,1135
17914,NGFR,4804
17920,DTYMK,1841
17936,PLAUR,5329
17946,KDM4A,9682
17954,SLC25A13,10165
17962,RPL24,6152
17963,POLR2E,5434
17979,BMF,90427
18005,DLGAP1,9229
18020,MGST2,4258
18026,CYP19A1,1588
18031,REV3L,5980
18035,ALKBH8,91801
18057,FBXO21,23014
18059,RAB2A,5862
18063,CCDC12,151903
18064,RASGRP2,10235
18068,NDC1,55706
18071,NCSTN,23385
18072,GRK7,131890
18090,MRPL22,29093
18103,SOX17,64321
18104,MPIG6B,80739
18107,TAF4,6874
18133,DHX15,1665
18143,MUC20,200958
18150,NOP56,10528
18154,COL27A1,85301
18178,WDR70,55100
18195,RCC2,55920
18205,FIS1,51024
18206,CCT2,10576
18217,RPL35A,6165
18218,AKR1A1,10327
18223,PIGF,5281
18224,LDLR,3949
18235,METAP2,10988
18245,CDKN1A,1026
18262,MT1X,4501
18266,DOK6,220164
18267,TLE1,7088
18270,MAPK14,1432
18284,SLC9A8,23315
18286,ACSL1,2180
18289,HS3ST4,9951
18302,CLIC2,1193
18317,RXRG,6258
18321,UNC13B,10497
18323,CARS2,79587
18325,LIPI,149998
18343,STRAP,11171
18345,CWF19L2,143884
18353,BBS7,55212
18367,FXYD2,486
18369,PCBD1,5092
18382,AS3MT,57412
18390,PDE7A,5150
18395,CTSA,5476
18399,GART,2618
18401,ITSN1,6453
18405,CCNB2,9133
18406,NR1I3,9970
18408,STOML2,30968
18410,DNASE1L1,1774
18414,UBR1,197131
18424,ANO1,55107
18426,GPC6,10082
18427,MBOAT7,79143
18430,TP53INP1,94241
18441,CST3,1471
18466,ZNF684,127396
18491,CNOT7,29883
18494,MRPS25,64432
18512,RBM17,84991
18528,CDA,978
18535,ARHGEF2,9181
18545,BDNF,627
18547,CXCR2,3579
18551,NPPA,4878
18556,MTF2,22823
18557,SLC38A9,153129
18562,KMT2A,4297
18567,PAK6,56924
18576,NUP85,79902
18579,MARCHF6,10299
18582,FUS,2521
18585,CYP2C19,1557
18598,MIS18BP1,55320
18599,BBC3,27113
18601,HIVEP3,59269
18604,SFTPC,6440
18605,GBP1,2633
18615,AKR1D1,6718
18616,CDC42EP3,10602
18624,DLG1,1739
18633,GUCY2D,3000
18638,EEF1A1,1915
18639,POLR2L,5441
18643,BCL6,604
18676,KCTD13,253980
18698,CAV1,857
18705,RBKS,64080
18709,MAP2K4,6416
18711,KTN1,3895
18734,IL2RG,3561
18742,VTI1B,10490
18747,LHFPL5,222662
18752,MPHOSPH6,10200
18753,BRPF1,7862
18761,WWP1,11059
18771,SPAST,6683
18772,SPTLC2,9517
18779,MYCN,4613
18784,IRF7,3665
18791,RAP1GDS1,5910
18794,SRM,6723
18802,ZNF615,284370
18806,NAB1,4664
18811,PSMF1,9491
18817,MNDA,4332
18818,PSMD13,5719
18821,CD1C,911
18832,IFT52,51098
18854,C1S,716
18874,CIT,11113
18884,COPA,1314
18890,PTDSS2,81490
18901,RAN,5901
18917,FANCG,2189
18921,HCFC1,3054
18927,SLC7A10,56301
18943,PLXNB1,5364
18958,ABCB1,5243
18962,ZSWIM8,23053
18983,BTN2A2,10385
18984,OR2H2,7932
18985,MOCS3,27304
18986,NAPA,8775
18992,NOL6,65083
19015,IQGAP1,8826
19020,IGFBP3,3486
19021,GGA2,23062
19037,NLGN1,22871
19055,TPST2,8459
19058,MRPL47,57129
19059,MVP,9961
19081,SLC7A2,6542
19094,SLC22A7,10864
19108,HECW1,23072
19112,HIF1AN,55662
19113,CRAT,1384
19114,PRCC,5546
19115,OR9A2,135924
19130,MAPK1,5594
19141,CCDC115,84317
19146,GPR39,2863
19147,UBE2J1,51465
19154,YARS1,8565
19180,RNASET2,8635
19188,VPREB1,7441
19196,FCER2,2208
19200,CYP11A1,1583
19211,LILRA1,11024
19227,ASF1A,25842
19229,RPL22L1,200916
19234,PDIA6,10130
19260,RBM39,9584
19271,MUC4,4585
19284,THBS1,7057
19294,WDR4,10785
19299,LTB4R,1241
19301,SLC30A3,7781
19324,RPS6KA4,8986
19328,TOMM70,9868
19334,TBC1D16,125058
19340,MED13L,23389
19342,FBXO40,51725
19349,AGO2,27161
19352,TRIP10,9322
19369,CACTIN,58509
19377,PFKFB2,5208
19382,PYGO2,90780
19394,GDNF,2668
19402,NUAK1,9891
19406,LTBR,4055
19409,ATP6V1B1,525
19414,SET,6418
19415,SEMA4A,64218
19428,HAUS2,55142
19442,HACD1,9200
19450,CLVS2,134829
19451,NMI,9111
19462,CENPL,91687
19470,UFD1,7353
19477,TSEN2,80746
19482,RNF168,165918
19483,PPIP5K1,9677
19489,NPTN,27020
19498,BUB1B,701
19520,MAD2L2,10459
19536,CLIP1,6249
19539,PDHA1,5160
19552,PPP2CA,5515
19557,AIM2,9447
19571,ASGR1,432
19574,MICA,100507436
19579,VPS36,51028
19587,SUPT6H,6830
19592,HAUS8,93323
19599,PIAS2,9063
19613,SGMS1,259230
19623,ENO3,2027
19658,APOL1,8542
19664,NEIL1,79661
19677,SORBS1,10580
19702,MMUT,4594
19715,RPL30,6156
19720,TRIOBP,11078
19728,G6PC2,57818
19734,MIOS,54468
19763,KPTN,11133
19765,VAPB,9217
19815,CHN1,1123
19818,GOLGA7,51125
19827,TNIP1,10318
19828,IST1,9798
19830,BIRC3,330
19842,ALDH3A1,218
19843,POLR2I,5438
19844,ALOX5AP,241
19856,MRPL35,51318
19863,PELP1,27043
19871,SLC35A2,7355
19881,GMPS,8833
19884,LBR,3930
19901,DNAJB9,4189
19914,ADAM21,8747
19921,HSD17B4,3295
19933,MARS1,4141
19937,TK1,7083
19946,MUC16,94025
19949,COMMD8,54951
19954,PSMC6,5706
19955,CCNC,892
19962,DUSP3,1845
19964,ABL2,27
19972,EPB41L1,2036
19974,MCOLN3,55283
19978,PDSS2,57107
19979,FABP3,2170
19982,ADIPOQ,9370
19990,SERPINE1,5054
20002,TAF6,6878
20022,STX10,8677
20051,GPAT3,84803
20056,MEF2C,4208
20058,GPR183,1880
20060,ASCC2,84164
20066,RUNX1,861
20071,CCNF,899
20073,MIS18A,54069
20089,USP17L21,100287478
20097,EEF1AKMT1,221143
20145,ZFP1,162239
20154,DSP,1832
20155,PPM1E,22843
20161,DLST,1743
20163,CSF1R,1436
20178,KCNG3,170850
20182,RASGRF2,5924
20188,H4C6,8361
20190,SMC4,10051
20191,H3C4,8351
20202,XRCC1,7515
20208,PPIL1,51645
20221,DCP1B,196513
20230,RPA3,6119
20232,B3GALNT2,148789
20234,TEAD2,8463
20245,MECR,51102
20248,ATF6B,1388
20256,HK1,3098
20264,RAB34,83871
20266,TBC1D10B,26000
20270,LCN2,3934
20274,NFE2L2,4780
20276,RBM8A,9939
20288,TUBA1B,10376
20291,SENP2,59343
20298,TMC6,11322
20301,OR5C1,392391
20317,PSMB3,5691
20323,TERF1,7013
20325,CSNK2A2,1459
20337,SDR16C5,195814
20339,PAICS,10606
20354,PLA2G2A,5320
20356,RPRD1B,58490
20371,KPNA3,3839
20382,AFDN,4301
20383,KRT4,3851
20416,EPB41L5,57669
20423,RTN4,57142
20468,KRT24,192666
20477,DAP3,7818
20479,DCX,1641
20491,LHB,3972
20501,FBXO5,26271
20510,ANKFY1,51479
20516,SULT1A2,6799
20518,PALB2,79728
20522,ESR2,2100
20527,GMPPB,29925
20534,OSBPL1A,114876
20535,KDELR1,10945
20536,MAFG,4097
20541,AGBL5,60509
20547,TALDO1,6888
20562,ISG20,3669
20566,RIN2,54453
20569,GPKOW,27238
20572,STAT5A,6776
20575,SNAP23,8773
20583,TPH1,7166
20585,CDK11A,728642
20588,GZMM,3004
20596,ADRA1A,148
20601,ZNF496,84838
20617,NGLY1,55768
20624,TNFRSF10B,8795
20626,APRT,353
20632,ITGB4,3691
20637,NCF4,4689
20640,TAZ,6901
20641,DDOST,1650
20659,HERC3,8916
20670,MAPK7,5598
20677,ZNF582,147948
20678,IL17RD,54756
20682,P2RX1,5023
20693,NR4A3,8013
20744,CALU,813
20749,RYR2,6262
20771,SYMPK,8189
20795,RPS6KA5,9252
20797,MYL6B,140465
20800,RAD51C,5889
20803,FBXL7,23194
20809,EHD1,10938
20812,CYP1A2,1544
20814,PON2,5445
20820,KBTBD7,84078
20823,OR10AG1,282770
20832,SCNN1D,6339
20849,ERBB3,2065
20852,IFT46,56912
20861,USP20,10868
20866,TRIM25,7706
20870,PLEKHG6,55200
20874,ELAC2,60528
20877,PIGV,55650
20887,MYBL1,4603
20896,REN,5972
20899,GABRG3,2567
20903,TACO1,51204
20905,ZNF100,163227
20918,ATOX1,475
20935,SGMS2,166929
20937,OSBPL9,114883
20939,TRAPPC12,51112
20945,PDK2,5164
20946,SLC35A1,10559
20970,SLC5A5,6528
20975,GLS2,27165
20987,CATSPER1,117144
20994,SLC9B2,133308
21001,TP53AIP1,63970
21013,STARD6,147323
21017,SMARCD3,6604
21018,COQ3,51805
21024,ATP5F1D,513
21025,HDAC6,10013
21035,TNFAIP8L2,79626
21036,KCNJ5,3762
21039,NOTCH1,4851
21040,EDEM3,80267
21043,CFLAR,8837
21052,PTPN11,5781
21084,P2RY6,5031
21088,MIF,4282
21114,MYDGF,56005
21137,YEATS2,55689
21139,PRDX6,9588
21140,TIRAP,114609
21155,TAF1C,9013
21169,ARHGEF25,115557
21171,CTCF,10664
21180,AHCTF1,25909
21184,WDR91,29062
21194,AP4E1,23431
21198,COPS6,10980
21199,GSN,2934
21200,WDTC1,23038
21203,PLCB1,23236
21233,SLC10A6,345274
21234,RICTOR,253260
21259,OAS3,4940
21272,KIF11,3832
21292,TIMM9,26520
21300,FGFR1,2260
21302,FOS,2353
21312,BCAP31,10134
21314,NDUFAB1,4706
21326,G0S2,50486
21328,PRSS23,11098
21331,KANSL1,284058
21333,RPL21,6144
21345,PSMD4,5710
21349,IFT43,112752
21373,BRD7,29117
21374,ZNRF2,223082
21393,ACACA,31
21397,SERPINB1,1992
21402,ZNF75A,7627
21411,SF3B1,23451
21413,MRPL33,9553
21420,MRPS12,6183
21421,RAB25,57111
21422,RAD23A,5886
21423,POLR1A,25885
21429,AOC3,8639
21431,SPI1,6688
21433,DR1,1810
21434,ABLIM3,22885
21441,SNRPA1,6627
21456,AP2S1,1175
21459,DYSF,8291
21471,NAGK,55577
21475,IL10,3586
21480,TXNL4A,10907
21488,SCAI,286205
21506,SPR,6697
21507,ITPKC,80271
21512,POLE,5426
21543,SLC25A28,81894
21551,COL25A1,84570
21560,STK38,11329
21575,CD79A,973
21585,HIF3A,64344
21586,FBL,2091
21591,ARPC1A,10552
21620,PMVK,10654
21631,SARS1,6301
21647,TGFBR2,7048
21656,GRIK3,2899
21657,NHEJ1,79840
21678,TRPM4,54795
21686,CTC1,80169
21688,GPI,2821
21692,KAT6A,7994
21696,ATRIP,84126
21718,DPH1,1801
21725,MRM2,29960
21731,ADRA1D,146
21743,LILRB1,10859
21751,PABPN1,8106
21754,WDR45B,56270
21768,PLK1,5347
21790,CREB3L2,64764
21793,CNOT10,25904
21799,NCAPD3,23310
21806,CDC14A,8556
21807,KAT5,10524
21809,HGSNAT,138050
21811,FUT1,2523
21834,FAM83B,222584
21848,TTR,7276
21857,CCT4,10575
21869,GATA3,2625
21886,ADAMTS2,9509
21890,BCAT2,587
21891,MRPS18C,51023
21893,BCL2,596
21895,ANAPC4,29945
21912,GCLM,2730
21915,AATF,26574
21928,NLGN2,57555
21945,IFI35,3430
21952,TAPBP,6892
21957,MED21,9412
21961,PPARA,5465
21963,PDHB,5162
21971,RPL17,6139
21978,TTC21B,79809
21998,PCYOX1L,78991
22014,PPP1CB,5500
22016,SPC25,57405
22025,CA5A,763
22030,SMG1,23049
22032,HSPA5,3309
22033,GTPBP3,84705
22041,HS3ST3B1,9953
22047,ATG3,64422
22056,CNOT9,9125
22058,BRD2,6046
22077,ARNT,405
22078,ALDH5A1,7915
22101,C1QBP,708
22120,SLC36A4,120103
22122,ESPL1,9700
22123,NEU1,4758
22129,LSM3,27258
22135,CDKAL1,54901
22138,AGO4,192670
22151,PRPF8,10594
22152,HLA-DRB5,3127
22155,NXF1,10482
22161,GDAP1,54332
22170,SLC26A2,1836
22179,KIFC3,3801
22197,RPS26,6231
22205,H2BC8,8339
22209,LIAS,11019
22216,INTS1,26173
22228,SLC6A18,348932
22244,AKAP8L,26993
22249,CDC37,11140
22251,SRSF7,6432
22258,SLK,9748
22260,NDUFA12,55967
22275,MBIP,51562
22297,RAMP3,10268
22301,PARD6B,84612
22303,MBD4,8930
22309,KLRC1,3821
22316,ACSS3,79611
22330,ACO2,50
22348,QSOX1,5768
22352,BPNT1,10380
22363,SETD1A,9739
22367,FBXW11,23291
22369,NMT2,9397
22370,CDC23,8697
22373,PARP4,143
22385,FAM13A,10144
22400,SHOC2,8036
22403,VPS28,51160
22415,SPTB,6710
22422,PSMB7,5695
22431,GATAD2B,57459
22436,DPM2,8818
22439,PEX11B,8799
22462,IRF2,3660
22468,TRAPPC13,80006
22478,JAM2,58494
22483,ACSM1,116285
22484,RBM28,55131
22485,PDCD1,5133
22494,PRSS21,10942
22505,OR10J1,26476
22518,NSUN2,54888
22519,ULBP1,80329
22537,PKN2,5586
22540,HOXA3,3200
22549,DHX58,79132
22552,RIOX1,79697
22565,EREG,2069
22567,PCNT,5116
22570,RPS17,6218
22573,PSME4,23198
22580,CHCHD1,118487
22594,PRKAR2B,5577
22605,HDAC11,79885
22607,SLC25A12,8604
22626,SAE1,10055
22629,SF3A1,10291
22642,CMC2,56942
22649,NOG,9241
22666,GALR1,2587
22678,CD80,941
22682,LDHC,3948
22693,ZFP36,7538
22694,MED6,10001
22705,NOTCH4,4855
22711,PLCH1,23007
22713,ZNF568,374900
22715,ALAD,210
22719,RPS9,6203
22721,GADL1,339896
22724,STARD10,10809
22745,NDC80,10403
22746,CHD1L,9557
22764,HMOX1,3162
22765,UBE2E1,7324
22766,IFT74,80173
22780,IGFBP5,3488
22787,NUP98,4928
22828,ADPRS,54936
22834,ABCC1,4363
22843,CITED4,163732
22851,VAV3,10451
22855,CBS,875
22864,MITF,4286
22869,GNAS,2778
22875,KLF4,9314
22877,CHMP4A,29082
22880,PPP1R3C,5507
22883,AKT1S1,84335
22912,SYT11,23208
22913,KIRREL1,55243
22918,COX6C,1345
22928,IGF2BP1,10642
22940,PGP,283871
22941,SCFD1,23256
22942,MRPS7,51081
22949,LATS2,26524
22957,LPCAT1,79888
22964,CPNE6,9362
22967,LMOD1,25802
22974,CHMP2B,25978
22977,CEBPG,1054
22983,ME1,4199
22986,GLRX5,51218
22990,SNRPC,6631
22992,NUP54,53371
22997,PNPT1,87178
23006,CHRM1,1128
23007,GINS4,84296
23013,EIF2B2,8892
23015,ZNF189,7743
23018,NPFFR1,64106
23019,IL11RA,3590
23021,CEP41,95681
23033,SLC36A1,206358
23037,CPSF1,29894
23065,MRPS2,51116
23075,ITGAL,3683
23086,WDR77,79084
23093,IARS1,3376
23100,ZNF225,7768
23110,ARHGAP1,392
23117,PTK6,5753
23127,VDAC2,7417
23128,WSB2,55884
23131,OR2A4,79541
23136,CDC27,996
23149,PCSK6,5046
23158,EIF5B,9669
23164,MSTN,2660
23170,RPL36,25873
23172,GRIA1,2890
23181,CNR1,1268
23186,FDXR,2232
23189,PDAP1,11333
23208,H2AZ1,3015
23209,UTS2,10911
23213,NT5C3B,115024
23224,LEMD3,23592
23230,KCNV1,27012
23265,UCHL3,7347
23275,MSH6,2956
23293,TRRAP,8295
23301,RPP14,11102
23303,CD47,961
23318,RRM2,6241
23319,PMS2,5395
23321,LAMB2,3913
23329,PSMB9,5698
23348,ADH1A,124
23355,RPP30,10556
23369,GIT1,28964
23375,HRH2,3274
23383,PDE9A,5152
23385,CHUK,1147
23394,POLR2A,5430
23411,PSAP,5660
23429,F13A1,2162
23430,CYBB,1536
23446,CMAS,55907
23453,EDA2R,60401
23458,INTS14,81556
23473,YJU2,55702
23480,SKA1,220134
23486,RNASE1,6035
23487,SUV39H2,79723
23496,BDP1,55814
23505,TLE5,166
23507,DCK,1633
23519,ACTR1A,10121
23521,CA1,759
23522,GLG1,2734
23536,SERPINA5,5104
23542,FLT3,2322
23550,EPHB6,2051
23551,OGDH,4967
23556,RTRAF,51637
23559,H3C6,8353
23561,NFATC1,4772
23563,GPT,2875
23568,ZNF506,440515
23574,WRAP53,55135
23575,CCL19,6363
23577,NOS1,4842
23586,IL3,3562
23589,SGK2,10110
23594,TRIM36,55521
23597,HDAC2,3066
23598,ZFP30,22835
23645,IPO5,3843
23650,ATP5F1A,498
23652,HUWE1,10075
23653,CRLS1,54675
23654,BIRC6,57448
23655,RAB29,8934
23666,HIP1,3092
23671,DPM1,8813
23676,OR2T11,127077
23677,CAP2,10486
23698,NKAP,79576
23707,EBNA1BP2,10969
23709,OR1N2,138882
23711,LRP10,26020
23712,NUDT18,79873
23739,RPL19,6143
23743,NLGN3,54413
23769,KCMF1,56888
23775,METTL3,56339
23776,IP6K3,117283
23783,RILP,83547
23787,MGRN1,23295
23791,HRNR,388697
23794,ANGPT1,284
23795,RBP2,5948
23802,HSF1,3297
23808,GPR37L1,9283
23811,GTF2E2,2961
23817,DCTN4,51164
23821,RPS18,6222
23825,RBMX2,51634
23828,TP53BP1,7158
23830,ADIPOR1,51094
23837,ITSN2,50618
23838,MED1,5469
23839,NUP155,9631
23841,CYB5B,80777
23847,SPTBN4,57731
23864,TTLL1,25809
23866,FOXP1,27086
23867,CD40,958
23871,PLOD1,5351
23873,CYCS,54205
23878,MRPS35,60488
23879,SEC22A,26984
23884,PPP1R13B,23368
23886,ATG5,9474
23906,XK,7504
23907,PGD,5226
23908,CNTNAP1,8506
23911,ATP2C1,27032
23927,PRPF19,27339
23928,NTNG1,22854
23934,CRB3,92359
23937,ID3,3399
23940,CXorf56,63932
23954,ETNK2,55224
23958,EPS15,2060
23962,PRPF4B,8899
23966,ZNF544,27300
23971,KCNU1,157855
23974,SLC25A16,8034
23980,XPA,7507
23985,KCNH2,3757
23990,PRKCZ,5590
23992,TFRC,7037
23993,LIPG,9388
23995,ZNF317,57693
23997,MRPL30,51263
24000,NSMCE4A,54780
24006,KNTC1,9735
24008,SCN1B,6324
24013,CNKSR1,10256
24016,THUMPD1,55623
24033,SRMS,6725
24038,RCOR1,23186
24040,KIR2DL4,3805
24042,TSTA3,7264
24052,DDX39B,7919
24056,HCRT,3060
24058,TAF9,6880
24063,GTSE1,51512
24066,MRPS10,55173
24069,UBE2E3,10477
24073,ZNF433,163059
24077,BAG5,9529
24083,COPB2,9276
24084,WDR36,134430
24090,CDC42EP5,148170
24096,PARD6A,50855
24097,GNB1,2782
24098,RAD50,10111
24105,FGF10,2255
24107,PSMA2,5683
24109,DAO,1610
24120,HHAT,55733
24127,ST8SIA3,51046
24128,H2AC15,8330
24137,APOBEC2,10930
24157,ANKH,56172
24163,FHL2,2274
24166,TNIP2,79155
24182,ADH7,131
24191,RNPS1,10921
24197,BCKDK,10295
24199,MRPL50,54534
24202,PRKCE,5581
24206,SELE,6401
24211,P2RY14,9934
24243,SOX10,6663
24245,CXCL16,58191
24247,CALM2,805
24249,F5,2153
24255,PPP1R12B,4660
24256,DNMT1,1786
24258,FKBP14,55033
24276,GAS8,2622
24277,DSC2,1824
24293,KBTBD6,89890
24297,MCF2,4168
24301,PTPRJ,5795
24303,NCAPG2,54892
24310,H2BC7,8343
24336,FUT3,2525
24347,CRYM,1428
24348,HCN4,10021
24351,EHMT1,79813
24355,HGFAC,3083
24360,MASP1,5648
24362,DHDDS,79947
24375,VPS52,6293
24376,ACKR4,51554
24381,TRPM7,54822
24392,TGFB1,7040
24395,VPS4A,27183
24396,EPC1,80314
24397,ARHGDIA,396
24405,TNFSF10,8743
24407,LCP1,3936
24409,RPTOR,57521
24413,FAAH,2166
24415,PPP1R8,5511
24419,EIF5A,1984
24423,ATP6V1G3,127124
24430,RAB5B,5869
24437,NME1-NME2,654364
24439,H1-8,132243
24445,VEGFC,7424
24452,UQCR10,29796
24461,MRPS27,23107
24473,FAN1,22909
24478,KHDRBS3,10656
24481,GALNT15,117248
24482,EEF1A2,1917
24486,DNAJB11,51726
24495,TTLL6,284076
24498,PNMT,5409
24502,MTMR9,66036
24504,ENO1,2023
24515,RNF40,9810
24531,RANBP10,57610
24541,ACVR2B,93
24550,UCP2,7351
24552,TUBA3D,113457
24564,PIGK,10026
24586,UTP14A,10813
24592,VDR,7421
24596,HIPK1,204851
24597,PROCR,10544
24603,TRPM2,7226
24605,NCR2,9436
24607,KCNH7,90134
24619,NLK,51701
24620,TRIM21,6737
24622,PFDN5,5204
24625,S100A9,6280
24627,TMED2,10959
24636,LEFTY1,10637
24638,GNGT1,2792
24640,NID1,4811
24646,AGPAT1,10554
24649,DAPP1,27071
24651,KDM4B,23030
24661,KDM2A,22992
24665,CASP7,840
24670,DGUOK,1716
24671,MED15,51586
24674,MRS2,57380
24679,CD58,965
24700,HNF1B,6928
24702,SLC22A18,5002
24735,ATP6AP1,537
24736,PDGFRA,5156
24738,SUN1,23353
24745,MRPL20,55052
24751,NTHL1,4913
24759,USP25,29761
24778,MAML2,84441
24784,ZNF415,55786
24786,SLC2A13,114134
24788,INPP5B,3633
24792,UCKL1,54963
24799,ACOX3,8310
24805,ABHD17B,51104
24807,DAB2IP,153090
24817,SIGIRR,59307
24824,SLC1A5,6510
24828,PRKAA1,5562
24830,PSMC3,5702
24836,CCAR2,57805
24837,PI4KA,5297
24839,RPL37A,6168
24850,EXT1,2131
24853,CEP152,22995
24856,CSNK1E,1454
24860,BAD,572
24863,PARN,5073
24866,PTPN6,5777
24875,ETHE1,23474
24876,KARS1,3735
24878,NEDD4,4734
24888,TPR,7175
24896,STAT1,6772
24898,YWHAH,7533
24899,ANAPC5,51433
24903,IKBKE,9641
24904,LDB1,8861
24916,BRAP,8315
24923,FLI1,2313
24926,COX7B,1349
24932,TRIT1,54802
24938,BABAM1,29086
24942,EFNA5,1946
24944,ISG20L2,81875
24945,GALNT3,2591
24952,KIF2C,11004
24958,RELN,5649
24970,RAB38,23682
24975,RPS13,6207
24978,MAPK11,5600
24979,ITGAX,3687
24986,APOBR,55911
24987,DOCK1,1793
25005,GNB2,2783
25016,BET1,10282
25020,ALG8,79053
25027,ABCF1,23
25029,HARS1,3035
25031,RRAS2,22800
25032,CARMIL1,55604
25050,ZNF347,84671
25059,BMP1,649
25068,DPP7,29952
25071,NEIL3,55247
25072,COPS2,9318
25074,ARHGEF6,9459
25079,ZNF282,8427
25093,ARHGAP17,55114
25096,LRRC8A,56262
25104,MGMT,4255
25110,ADCY6,112
25115,KLK8,11202
25125,KERA,11081
25142,ISY1,57461
25148,FBXO32,114907
25149,P2RX4,5025
25155,BMPR1B,658
25169,KLRD1,3824
25180,SMAD9,4093
25185,UBE2O,63893
25192,HLTF,6596
25195,EIF3G,8666
25198,UBE2J2,118424
25199,RGCC,28984
25217,PLK3,1263
25221,KIDINS220,57498
25241,SIGLEC7,27036
25268,SLC12A2,6558
25272,PSMA1,5682
25273,SLC22A3,6581
25279,ACADL,33
25283,EDC4,23644
25295,FGR,2268
25296,CAPN3,825
25313,BCAS2,10286
25317,EPHA2,1969
25320,NAT2,10
25336,PSMA6,5687
25342,GEMIN6,79833
25349,PITPNM3,83394
25354,BLZF1,8548
25357,GTF2H1,2965
25358,MMP2,4313
25366,PTPRN2,5799
25373,FMNL2,114793
25379,SLC35D2,11046
25393,RPN1,6184
25400,RPS15A,6210
25411,DCAKD,79877
25413,GPX4,2879
25414,PTCD3,55037
25416,YME1L1,10730
25418,SRRT,51593
25423,GJA8,2703
25431,LONP2,83752
25432,SLC22A8,9376
25455,PLEKHA6,22874
25468,RBM4,5936
25479,PML,5371
25490,UBE2M,9040
25492,ANKRD1,27063
25498,ACOT12,134526
25509,MRPL19,9801
25513,PCM1,5108
25527,SLC26A9,115019
25531,SLC24A3,57419
25535,SRPRB,58477
25550,HLA-B,3106
25562,DNAJA1,3301
25567,CEP70,80321
25576,NOC4L,79050
25593,MYL2,4633
25604,PCDH7,5099
25613,POU4F1,5457
25621,VAV1,7409
25638,FGA,2243
25650,CACNG6,59285
25652,SSU72,29101
25653,TCF7,6932
25661,FBXL4,26235
25662,ZNF143,7702
25666,DNAJC8,22826
25667,NUDT8,254552
25673,LEPR,3953
25674,LIMK1,3984
25699,AGTR2,186
25708,ZNF682,91120
25736,ARG2,384
25737,RSU1,6251
25751,CERS2,29956
25770,PEX14,5195
25771,PKNOX1,5316
25772,CABP1,9478
25773,SCD,6319
25776,NFKBIA,4792
25795,IFT122,55764
25797,SP3,6670
25810,SCRIB,23513
25821,PKP3,11187
25827,NUDT5,11164
25832,NUP58,9818
25841,PGK1,5230
25846,VANGL1,81839
25855,EPHB2,2048
25857,CERK,64781
25864,RARS1,5917
25872,NTN3,4917
25875,BST2,684
25877,ARF5,381
25878,MTNR1A,4543
25881,PPIH,10465
25889,KCNK6,9424
25894,UBR2,23304
25899,SLC52A3,113278
25902,POLR1C,9533
25905,SLC17A1,6568
25913,ATP6V0E1,8992
25925,UGT1A7,54577
25931,CRNKL1,51340
25936,USP21,27005
25938,ASCC3,10973
25952,CDK5RAP2,55755
25953,HERC5,51191
25959,NT5C3A,51251
25964,CTSH,1512
25971,NOP58,51602
25976,DENND4A,10260
25982,PIGZ,80235
25988,OPTC,26254
25990,DLGAP4,22839
25994,ATP9A,10079
25995,COL18A1,80781
26011,ADORA2A,135
26015,PDCD4,27250
26017,H3C10,8357
26041,IL4R,3566
26044,PCLO,27445
26065,NOL12,79159
26068,HOXC8,3224
26070,FSCN2,25794
26081,ACTN4,81
26090,SMC6,79677
26092,ATP6V0D1,9114
26097,EGF,1950
26098,GNRH1,2796
26099,FGF2,2247
26105,SH3KBP1,30011
26106,SEC11A,23478
26110,VHL,7428
26111,NDUFB7,4713
26119,SNRNP25,79622
26123,TLR4,7099
26124,SSB,6741
26125,NUDT13,25961
26128,SLC38A1,81539
26158,CATSPERG,57828
26161,THOC2,57187
26163,ZIK1,284307
26190,MC1R,4157
26193,RAPGEF2,9693
26194,PRSS8,5652
26200,NIPAL1,152519
26206,BIN2,51411
26212,KCNK15,60598
26213,NDUFS3,4722
26220,EIF4H,7458
26221,LRR1,122769
26230,UBXN1,51035
26232,CAPN8,388743
26247,RNPC3,55599
26249,ATP11B,23200
26253,ELOB,6923
26256,NUDT15,55270
26257,ZNF566,84924
26266,IKBKG,8517
26268,RAB10,10890
26272,FDPS,2224
26275,YBX1,4904
26299,GJA9,81025
26301,LGI4,163175
26302,CASQ1,844
26305,UBE2U,148581
26306,BNIP1,662
26308,SYT7,9066
26319,MRPL4,51073
26339,ZNF337,26152
26349,MRPL10,124995
26351,TNNI3,7137
26352,PRX,57716
26356,TOPBP1,11073
26369,STX1A,6804
26425,CLDN4,1364
26430,BRWD1,54014
26431,CSH1,1442
26433,MRPL18,29074
26454,LY86,9450
26474,SLC7A3,84889
26480,UBC,7316
26496,JUNB,3726
26500,LAS1L,81887
26504,ZNF775,285971
26506,PTGES,9536
26513,PPP4C,5531
26522,CBL,867
26530,RB1CC1,9821
26540,NANP,140838
26545,PAX3,5077
26546,USP6NL,9712
26553,DEFA6,1671
26559,SH2B1,25970
26561,CDK5,1020
26567,SLC5A6,8884
26573,KDSR,2531
26579,IZUMO2,126123
26582,DUSP6,1848
26592,BPNT2,54928
26605,HMBS,3145
26611,IMPDH1,3614
26612,HAUS7,55559
26624,ACE2,59272
26629,PYGB,5834
26635,KDM2B,84678
